,ProductName,CurrentPrice,MRP,Stars,Ratings,Reviews,Processor,RAM,Storage,ImageURL
556,Lenovo Yoga Slim 7 Intel EVO Core i7 11th Gen,109990,167890,3.4,5 ,2 ,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/kngd0nk0/computer/p/d/p/na-thin-and-light-laptop-lenovo-original-imag24sszcpgzhu5.jpeg?q=70
557,ASUS Chromebook Celeron Dual Core,22990,29990,4.1,711 ,104 ,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,35.56 cm (14 inch) Touchscreen Display,https://rukminim2.flixcart.com/image/312/312/l2jcccw0/computer/6/m/g/-original-imagdv4fkhthwyzb.jpeg?q=70
558,acer Swift 5 Core i7 11th Gen Intel EVO,93190,124999,4.3,32 ,7 ,Intel Evo platform feat 11th Gen Intel Core i7 processor,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kgzg8sw0/computer/3/v/s/acer-na-thin-and-light-laptop-original-imafx3cqwwaev4hs.jpeg?q=70
559,DELL Vostro Ryzen 5 Hexa Core 5500U,59490,65566,,0,0,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kqfj1jk0/computer/f/s/t/na-thin-and-light-laptop-dell-original-imag4fve6emzzrvp.jpeg?q=70
560,MSI Katana GF66 Core i5 11th Gen,77990,106990,4.5,125 ,26 ,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kt1u3rk0/computer/v/x/u/katana-gf66-11ud-thin-and-light-laptop-msi-original-imag6hgucfpqacvt.jpeg?q=70
561,MSI Pulse GL66 Core i7 11th Gen,115990,139990,4.6,104 ,20 ,Pre-installed Genuine Windows 10 Home OS,Intel Core i7 Processor (11th Gen),64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kr3tj0w0/computer/b/p/r/na-notebook-msi-original-imag4z5zs2xkvmwh.jpeg?q=70
562,HP Pavilion Ryzen 5 Hexa Core 5625U,60190,66418,,0,0,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l111lzk0/computer/p/f/n/15-eh2018au-thin-and-light-laptop-hp-original-imagczx55up3xzfv.jpeg?q=70
563,ASUS ROG Strix Ryzen 7 Octa Core 4800H,82990,103990,4.6,708 ,102 ,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ku4ezrk0/computer/j/5/j/na-gaming-laptop-asus-original-imag7bhddrbuzrvs.jpeg?q=70
564,DELL Core i5 11th Gen,85990,103668,,0,0,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzrbiq80/computer/z/p/k/g15-5511-gaming-laptop-dell-original-imagbpb23gfh8er5.jpeg?q=70
565,ASUS VivoBook Ultra 14 Core i5 11th Gen,59990,73990,4.4,132 ,25 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kihqz680/computer/k/m/t/asus-na-thin-and-light-laptop-original-imafy9wxznzhyg8y.jpeg?q=70
566,MSI GF65 Thin Hexa Core i5 10th Gen,75990,99990,4.6,618 ,113 ,Intel Hexa Core i5 Processor (10th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/km0x5zk0/computer/l/m/h/na-laptop-msi-original-imagfytjkekghphd.jpeg?q=70
567,DELL Inspiron Core i5 11th Gen,61490,75815,3.9,40 ,9 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
568,ASUS ASUS TUF Gaming Core i7 11th Gen,89990,101990,4.5,136 ,19 ,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ku4ezrk0/computer/c/k/g/na-gaming-laptop-asus-original-imag7bhdkwctymzh.jpeg?q=70
569,Lenovo Ideapad Slim 5i Core i5 11th Gen,66990,104890,4.1,87 ,5 ,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70
570,HP Pavilion Ryzen 7 Octa Core 5825U,71999,82899,4.3,3 ,0 ,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l2ghgnk0/computer/t/g/j/14-ec1008au-thin-and-light-laptop-hp-original-imagdsx9uqnpahja.jpeg?q=70
571,Lenovo Legion 5 Pro Core i7 11th Gen,157990,224490,4.5,8 ,0 ,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/krjjde80/computer/5/k/z/na-gaming-laptop-lenovo-original-imag5bg5egrw92gp.jpeg?q=70
572,ASUS ROG Strix G15 Ryzen 9 Octa Core 5900HX,99990,136990,4.7,16 ,2 ,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ko382a80/computer/s/3/g/na-gaming-laptop-asus-original-imag2mrvjhrrj3hz.jpeg?q=70
573,DELL Core i7 11th Gen,101990,128665,,0,0,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/krz97rk0/computer/t/m/p/na-gaming-laptop-dell-original-imag5nkdyegnzggv.jpeg?q=70
574,Lenovo APU Dual Core A9 A99425,27090,28000,3.7,102 ,16 ,AMD APU Dual Core A9 Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kqjtd3k0/computer/o/0/q/na-gaming-laptop-lenovo-original-imag4jpdnbjaqyp4.jpeg?q=70
575,ASUS Vivobook Gaming Core i7 10th Gen,65990,94990,4.2,30 ,2 ,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ku4ezrk0/computer/r/q/1/f571lh-bq436t-gaming-laptop-asus-original-imag7bhetvcb3fky.jpeg?q=70
576,Lenovo IdeaPad 5 Core i5 11th Gen,61990,97890,4.3,80 ,8 ,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kruyw7k0/computer/j/x/0/na-thin-and-light-laptop-lenovo-original-imag5k57mezf75ap.jpeg?q=70
577,HP Envy x360 Ryzen 5 Hexa Core 4500U,73999,88840,4.6,209 ,27 ,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l2ghgnk0/computer/v/3/7/-original-imagdsjsjszc65fh.jpeg?q=70
578,ASUS Core i5 11th Gen,59990,85990,4.2,13 ,2 ,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kwl0akw0/computer/0/v/s/x712ea-au511ts-thin-and-light-laptop-asus-original-imag98bdf6decxkg.jpeg?q=70
579,Lenovo Ideapad Gaming 3 Ryzen 7 Octa Core 5800H,77990,112990,,0,0,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kwb07m80/computer/a/n/x/15ach6-gaming-laptop-lenovo-original-imag9yzy7fxebem3.jpeg?q=70
580,ALIENWARE Core i7 10th Gen,199990,223322,4.9,12 ,0 ,NVIDIA GeForce GTX 1660 Ti,"15.6 inch Full HD LED Backlit Anti-glare IPS Display, 300 Hz, 300 Nits","Tobii-eye tracking to track head pose, presence, fine gaze and eye position",https://rukminim2.flixcart.com/image/312/312/kcauaa80/computer/8/k/e/alienware-original-imaftgn37g4vzqmy.jpeg?q=70
581,HP Chromebook MediaTek Kompanio 500,20490,26663,3.8,4970 ,583 ,MediaTek MediaTek Kompanio 500 Processor,4 GB DDR4 RAM,29.46 cm (11.6 inch) Touchscreen Display,https://rukminim2.flixcart.com/image/312/312/kn3i1zk0/computer/0/c/h/na-chromebook-hp-original-imagfusg6egrsfpr.jpeg?q=70
582,ASUS ROG Strix G15 (2021) Advantage Edition Ryzen 9 Octa Core 5900HX,151990,207990,4.6,205 ,44 ,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/ks7tuvk0/computer/t/j/v/g513qy-hq008ts-gaming-laptop-asus-original-imag5tthdvxrbrnv.jpeg?q=70
583,ASUS ROG Zephyrus G15 Ryzen 9 Octa Core 5900HS,129990,187990,4.3,236 ,39 ,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/ku4ezrk0/computer/b/j/a/na-gaming-laptop-asus-original-imag7bhgbn2gfgwd.jpeg?q=70
584,Lenovo Ryzen 3 Dual Core 3250U,26990,36181,3.8,354 ,41 ,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kp4difk0/computer/i/4/8/na-notebook-lenovo-original-imag3f5ae4qtyhqs.jpeg?q=70
585,DELL Inspiron Core i5 11th Gen,59890,72234,4.1,33 ,4 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
586,DELL Inspiron Core i5 11th Gen,59990,64360,,0,0,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kxm5qq80/computer/i/s/2/na-laptop-dell-original-imagayta7txhw4ch.jpeg?q=70
587,ASUS ROG Zephyrus G15 Ryzen 9 Octa Core 5900HS,129990,189990,4.1,69 ,14 ,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/ku4ezrk0/computer/w/a/y/na-gaming-laptop-asus-original-imag7bhdzwkvd4hm.jpeg?q=70
588,ASUS Vivobook Pro 14 OLED (2021) Ryzen 7 Octa Core 5800H,89990,129990,4.8,77 ,6 ,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kwl0akw0/computer/3/c/6/-original-imag98fua8q79dh8.jpeg?q=70
589,DELL XPS Core i5 11th Gen,114690,115729,,0,0,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kirr24w0/computer/x/t/w/dell-na-thin-and-light-laptop-original-imafyhm53umy7d4d.jpeg?q=70
590,DELL Inspiron Core i5 11th Gen,89890,109353,4.7,3 ,2 ,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70
591,Lenovo IdeaPad 3 Chromebook Celeron Dual Core,15990,24840,3.5,679 ,79 ,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/ksyz8280/computer/9/p/s/cb-11igl05-thin-and-light-laptop-lenovo-original-imag6fh843twh7fh.jpeg?q=70
592,HP OMEN Core i7 11th Gen,119790,138399,,0,0,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
593,DELL G5 15 SE Ryzen 5 Hexa Core 4600H,75990,80996,4.4,359 ,64 ,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kex5ci80/computer/f/n/k/dell-na-gaming-laptop-original-imafvhkmrntmrfqz.jpeg?q=70
594,DELL Inspiron Core i5 11th Gen,55990,60078,4.1,45 ,5 ,Intel Core i5 Processor (11th Gen),4 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ku5ufm80/computer/b/d/a/na-laptop-dell-original-imag7cstg8ebs8gd.jpeg?q=70
595,acer Nitro 5 Ryzen 7 Octa Core 5800H,80990,119900,4.5,203 ,30 ,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kshtxu80/computer/4/s/t/nitro-5-gaming-laptop-acer-original-imag6fvdgvjhqqbj.jpeg?q=70
596,ASUS TUF Ryzen 7 Quad Core 3750H,66890,77990,4.4,649 ,77 ,AMD Ryzen 7 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kebpqq80/computer/c/n/5/asus-original-imafvyfuwdf4nbhc.jpeg?q=70
597,HP HP Envy Intel EVO Core i5 11th Gen,77590,99203,4.3,24 ,3 ,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l2ghgnk0/computer/q/y/u/-original-imagdsjrxusgdzdm.jpeg?q=70
598,Lenovo Yoga Slim 7 Core i5 11th Gen,82990,117490,,0,0,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kdyus280/computer/v/f/k/lenovo-na-thin-and-light-laptop-original-imafuqwpgzhytd5c.jpeg?q=70
599,DELL G7 Core i9 10th Gen,198490,227250,4.5,17 ,2 ,NVIDIA GeForce RTX 2070,"15.6 inch Full HD LED Backlit Anti-glare Display, 300 Hz, 300 Nits",Game shift key for Turbo boost of power,https://rukminim2.flixcart.com/image/312/312/kf4ajrk0/computer/q/8/5/dell-na-gaming-laptop-original-imafvn3yewuackzs.jpeg?q=70
600,DELL G15 Core i7 12th Gen,104990,131067,,0,0,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l26hdow0/computer/d/r/a/g15-5521-se-gaming-laptop-dell-original-imagdktezaswjvsk.jpeg?q=70
601,DELL G5 15 SE Ryzen 5 Hexa Core 4600H,75990,80996,4.4,359 ,64 ,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kex5ci80/computer/f/n/k/dell-na-gaming-laptop-original-imafvhkmrntmrfqz.jpeg?q=70
602,ASUS Core i5 10th Gen,55990,67990,5,2 ,1 ,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kp5sya80/screen-guard/tempered-glass/m/l/b/asus-vivobook-15-core-i3-10th-gen-15-6-inch-lightwi-ngs-original-imag3ggwd55crazr.jpeg?q=70
603,ASUS EeeBook 12 Celeron Dual Core,20990,25990,3.7,42 ,4 ,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,29.46 cm (11.6 inch) Display,https://rukminim2.flixcart.com/image/312/312/kpr8k280/computer/h/o/h/na-thin-and-light-laptop-asus-original-imag3wu4vqmtxtfh.jpeg?q=70
604,Lenovo Yoga Slim 7 Core i5 11th Gen,82990,117490,,0,0,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kdyus280/computer/v/f/k/lenovo-na-thin-and-light-laptop-original-imafuqwpgzhytd5c.jpeg?q=70
605,ASUS ROG Strix G15 Ryzen 7 Octa Core 6800H,103990,132990,,0,0,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l0vbukw0/computer/8/e/j/-original-imagckcffymgykfd.jpeg?q=70
606,ASUS Ryzen 7 Octa Core 5800HS,79990,131990,4.5,8 ,3 ,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kxf0jgw0/computer/0/h/b/na-thin-and-light-laptop-asus-original-imag9vtn6zbvahxx.jpeg?q=70
607,ASUS Chromebook Celeron Dual Core,20499,25990,3.8,1007 ,144 ,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,39.62 cm (15.6 inch) Display,https://rukminim2.flixcart.com/image/312/312/kr2e3680/computer/i/w/9/na-thin-and-light-laptop-asus-original-imag4yykyhpwfp8v.jpeg?q=70
608,ASUS ROG Strix G15 (2020) Core i5 10th Gen,77990,149990,4.5,192 ,28 ,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/ko1smfk0/computer/a/y/l/na-gaming-laptop-asus-original-imag2hm9fqhzv8fv.jpeg?q=70
609,Lenovo Legion 5 Core i7 11th Gen,117990,153490,4,22 ,5 ,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ksj9dow0/computer/n/i/p/na-gaming-laptop-lenovo-original-imag6345sb2jfu2a.jpeg?q=70
610,DELL Inspiron Core i5 11th Gen,71990,79990,4.4,5 ,0 ,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
611,MSI Bravo Ryzen 5 Hexa Core 5600H,69490,83990,4.5,548 ,95 ,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ktszgy80/computer/h/5/y/na-gaming-laptop-msi-original-imag72h6handbjdh.jpeg?q=70
612,Lenovo IdeaPad 5 Pro Ryzen 7 Hexa Core,78999,137090,,0,0,Intel Ryzen 7 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kyj0vbk0/computer/m/7/n/16ach6-gaming-laptop-lenovo-original-imagaqhr9cyrcuy9.jpeg?q=70
613,ASUS Chromebook Celeron Dual Core,20499,24990,3.9,755 ,105 ,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,35.56 cm (14 inch) Display,https://rukminim2.flixcart.com/image/312/312/kr2e3680/computer/5/a/l/na-thin-and-light-laptop-asus-original-imag4yygqdqkpnpg.jpeg?q=70
614,ASUS Vivobook Pro 15 OLED Ryzen 7 Octa Core AMD Ryzen™ 7 5800H 5th Gen,137990,137990,,0,0,AMD Ryzen 7 Octa Core Processor (5th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/kxf0jgw0/computer/b/q/k/m3500qc-l1262ts-laptop-asus-original-imag9vqjuxyzzdnp.jpeg?q=70
615,ASUS Strix G15 Ryzen 7 Octa Core AMD Ryzen™ 7 4800H 4th Gen,76990,93990,4.7,11 ,3 ,AMD Ryzen 7 Octa Core Processor (4th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kt1u3rk0/computer/e/c/c/g513ih-hn084ts-gaming-laptop-asus-original-imag6hpzjvcfgqhx.jpeg?q=70
616,ASUS Chromebook Flip Celeron Dual Core,21999,29990,4.1,1068 ,188 ,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 inch) Touchscreen Display,https://rukminim2.flixcart.com/image/312/312/l2jcccw0/computer/q/t/6/-original-imagdv4ykwrjxbmh.jpeg?q=70
617,HP Envy Core i5 10th Gen,107490,138366,4.7,3 ,0 ,Intel Core i5 Processor (10th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kd69z0w0/computer/m/3/u/hp-original-imafu4xzyz5kcr6n.jpeg?q=70
618,HP Core i5 12th Gen,58998,62990,,0,0,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l367dzk0/computer/r/v/p/hp-15s-notebook-hp-original-imagecpfyfatcvaf.jpeg?q=70
619,MSI GF63 Thin Core i5 9th Gen,57999,94990,4.5,4300 ,597 ,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kb1470w0/computer/z/5/f/msi-na-gaming-laptop-original-imafsh7ahbgkmvtm.jpeg?q=70
620,HP Pavilion Core i5 11th Gen,68990,79445,4.5,24 ,0 ,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kpft18w0/computer/c/a/q/na-thin-and-light-laptop-hp-original-imag3zdbyrwnp9sr.jpeg?q=70
621,MSI Prestige 14 EVO Core i5 11th Gen,80490,93489,4.5,11 ,4 ,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/klzhq4w0/computer/v/u/l/na-thin-and-light-laptop-msi-original-imagyzqagngnrnzh.jpeg?q=70
622,acer Nitro Ryzen 5 Hexa Core 5600H,72990,99999,4.5,447 ,70 ,Free upgrade to Windows 11 when available,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,https://rukminim2.flixcart.com/image/312/312/kmns7m80/computer/o/0/x/na-gaming-laptop-acer-original-imagfgq66pufmnny.jpeg?q=70
623,Lenovo Ryzen 3 Dual Core 3250U,26990,36181,3.8,354 ,41 ,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kp4difk0/computer/i/4/8/na-notebook-lenovo-original-imag3f5ae4qtyhqs.jpeg?q=70
624,DELL Core i3 11th Gen,60490,82397,4.2,17 ,1 ,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70
625,acer Nitro Ryzen 5 Hexa Core 5600H,72990,99999,4.5,447 ,70 ,Free upgrade to Windows 11 when available,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/kmns7m80/computer/o/0/x/na-gaming-laptop-acer-original-imagfgq66pufmnny.jpeg?q=70
626,Lenovo Legion 5 Core i7 11th Gen,117990,153490,4,22 ,5 ,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ksj9dow0/computer/n/i/p/na-gaming-laptop-lenovo-original-imag6345sb2jfu2a.jpeg?q=70
627,MSI Bravo Ryzen 5 Hexa Core 5600H,69490,83990,4.5,549 ,95 ,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktszgy80/computer/h/5/y/na-gaming-laptop-msi-original-imag72h6handbjdh.jpeg?q=70
628,DELL Inspiron Core i5 11th Gen,71990,79990,4.4,5 ,0 ,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
629,HP Core i5 12th Gen,58998,62990,,0,0,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l367dzk0/computer/r/v/p/hp-15s-notebook-hp-original-imagecpfyfatcvaf.jpeg?q=70
630,ASUS Chromebook Flip Celeron Dual Core,21999,29990,4.1,1068 ,188 ,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 inch) Touchscreen Display,https://rukminim1.flixcart.com/image/312/312/l2jcccw0/computer/q/t/6/-original-imagdv4ykwrjxbmh.jpeg?q=70
631,ASUS Vivobook S14 OLED (2022) Intel EVO Core i7 12th Gen,95568,116990,,0,0,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2urv680/computer/b/z/y/-original-image333eqafzgkn.jpeg?q=70
632,HP Pavilion Core i5 11th Gen,68990,79445,4.5,24 ,0 ,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kpft18w0/computer/c/a/q/na-thin-and-light-laptop-hp-original-imag3zdbyrwnp9sr.jpeg?q=70
633,ASUS Core i5 10th Gen,55490,69990,5,2 ,1 ,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp5sya80/screen-guard/tempered-glass/m/l/b/asus-vivobook-15-core-i3-10th-gen-15-6-inch-lightwi-ngs-original-imag3ggwd55crazr.jpeg?q=70
634,MSI Stealth GS66 Core i7 12th Gen,279990,313990,,0,0,Intel Core i7 Processor (12th Gen),32 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kyag87k0/computer/h/i/l/stealth-gs66-12ugs-gaming-laptop-msi-original-imagak5jdsg4bgtp.jpeg?q=70
635,MSI Prestige 14 EVO Core i5 11th Gen,80490,93489,4.5,11 ,4 ,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/klzhq4w0/computer/v/u/l/na-thin-and-light-laptop-msi-original-imagyzqagngnrnzh.jpeg?q=70
636,Lenovo Thinkbook Convertible Core i7 11th Gen,84990,109696,4.2,25 ,3 ,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/3/m/5/tb14s-itl-yoga-thin-and-light-laptop-lenovo-original-imag6zentzuy6bef.jpeg?q=70
637,DELL Inspiron Core i5 11th Gen,55990,71578,3.8,4 ,0 ,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
638,Lenovo Yoga Slim 7 Core i5 10th Gen,72990,113290,4,21 ,3 ,Intel Core i5 Processor (10th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kdyus280/computer/v/f/k/lenovo-na-thin-and-light-laptop-original-imafuqwpgzhytd5c.jpeg?q=70
639,acer Predator Helios 300 Core i7 11th Gen,129990,149990,4.5,54 ,7 ,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kt1u3rk0/computer/b/u/m/na-gaming-laptop-acer-original-imag6h7gsyzcpwrb.jpeg?q=70
640,SAMSUNG Galaxy Book2 Core i5 12th Gen,85990,103490,,0,0,Intel Core i5 Processor (12th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l37mtu80/computer/o/o/w/np750xee-xb1in-thin-and-light-laptop-samsung-original-imagednvzzu7t23v.jpeg?q=70
